"","Cab","Cw","LAI","SCE_Cab","SCE_Cw","SCE_LAI","LBFGSB_Cab","LBFGSB_Cw","LBFGSB_LAI","mRF_Cab300","mRF_Cw300","mRF_LAI300","mRF_Cab900","mRF_Cw900","mRF_LAI900","mRF_Cab1500","mRF_Cw1500","mRF_LAI1500","ann_Cab300","ann_Cw300","ann_LAI300","ann_Cab900","ann_Cw900","ann_LAI900","ann_Cab1500","ann_Cw1500","ann_LAI1500"
"1",44.9426165772304,0.0230991287394736,1.62248861090096,44.9426327271839,0.0230991168167009,1.62248911250763,40.0007687373271,0.0216800834333581,1.68827431699555,45.3108332832672,0.0238612280950882,1.73472073303104,47.9317915538499,0.0235448173950984,1.72908253398107,45.7054049272176,0.0239106541929034,1.79246843541384,45.3108332832672,0.0238612280950882,1.73472073303104,47.9317915538499,0.0235448173950984,1.72908253398107,45.7054049272176,0.0239106541929034,1.79246843541384
"2",27.6929742382298,0.019719356302355,1.58500968607576,27.6929850956978,0.0197193540791909,1.58500974733913,39.9946857774542,0.0241166879757293,1.41058047631364,33.0966364928822,0.0191353596424302,1.87521791745282,27.9486572666804,0.0201386439985342,1.67518104583127,30.3851138340048,0.0191515771879199,1.59243077918395,33.0966364928822,0.0191353596424302,1.87521791745282,27.9486572666804,0.0201386439985342,1.67518104583127,30.3851138340048,0.0191515771879199,1.59243077918395
"3",47.3114357864273,0.0192210224664734,3.72916392427366,47.3114528443005,0.0192210332749615,3.72916161003014,40.0197016304089,0.0166673313850262,4.77091688334827,48.6273550461406,0.0186441449836336,3.82348309524987,44.9941911690714,0.0189917179164861,3.6555481056767,47.9657483541037,0.0191097991753947,3.69518765972581,48.6273550461406,0.0186441449836336,3.82348309524987,44.9941911690714,0.0189917179164861,3.6555481056767,47.9657483541037,0.0191097991753947,3.69518765972581
"4",51.0748705769383,0.0126462380805036,4.53706584903083,51.074853286627,0.0126462428420799,4.53706131367747,40.0621486961183,0.0111584288099641,6,52.4336189309705,0.0142504411067336,4.9615341917591,50.8292291990575,0.0129344674462155,4.83645070886579,52.5505900977777,0.0138648590594853,4.66064432631785,52.4336189309705,0.0142504411067336,4.9615341917591,50.8292291990575,0.0129344674462155,4.83645070886579,52.5505900977777,0.0138648590594853,4.66064432631785
"5",48.6367202748024,0.0176092497244569,2.77530757569954,48.6367219433015,0.01760923150507,2.77531055610742,40.0140413259385,0.0151566404413707,3.2908770596,47.1397381288655,0.016931846387777,2.86623633091794,47.1670067914652,0.0178269794215937,2.82204095578478,48.7101040511761,0.0178678860010107,2.80853773724421,47.1397381288655,0.016931846387777,2.86623633091794,47.1670067914652,0.0178269794215937,2.82204095578478,48.7101040511761,0.0178678860010107,2.80853773724421
"6",35.4191741926547,0.0220897078009985,4.76221545290843,35.4191780758887,0.0220897186709316,4.76221155802536,40.0046192498879,0.024531972223763,3.97465260773275,34.7006632646739,0.0217906544757944,4.956115534754,33.4978194154657,0.0220814870487714,5.00111170935283,32.7950781125759,0.0223294859237249,4.91423740924705,34.7006632646739,0.0217906544757944,4.956115534754,33.4978194154657,0.0220814870487714,5.00111170935283,32.7950781125759,0.0223294859237249,4.91423740924705
"7",62.6767175267627,0.0267933977576452,3.79621176073414,62.6767139114186,0.0267933734006144,3.79621769392049,40.0288291083251,0.0213867143818786,6,54.733883838584,0.0271704297528925,3.50826093295122,55.446881125777,0.0265175458296689,3.7339920922859,61.9921938168777,0.02636120464986,3.75458441024964,54.733883838584,0.0271704297528925,3.50826093295122,55.446881125777,0.0265175458296689,3.7339920922859,61.9921938168777,0.02636120464986,3.75458441024964
"8",45.8476485461715,0.019486061363285,1.77594721349846,45.8475969128376,0.0194860566191514,1.77594773993788,40.000686564821,0.0178050462703071,1.89362905747804,45.9524098427412,0.0186997933825947,2.04677987879797,50.7025197482891,0.0189433936807807,1.79057249226095,47.4959529846641,0.0183361875921518,1.88681560979206,45.9524098427412,0.0186997933825947,2.04677987879797,50.7025197482891,0.0189433936807807,1.79057249226095,47.4959529846641,0.0183361875921518,1.88681560979206
"9",30.6813912918729,0.0219383580577968,3.68223938284885,30.6814069704363,0.0219383808664956,3.68223563746316,39.998791282124,0.0289080657252815,2.65135793633358,35.3192804743759,0.0208685953277314,3.74968727004604,29.2079445811503,0.0218912816189796,3.66225199335691,29.6325309469897,0.0204128087946434,3.63425654334427,35.3192804743759,0.0208685953277314,3.74968727004604,29.2079445811503,0.0218912816189796,3.66225199335691,29.6325309469897,0.0204128087946434,3.63425654334427
"10",6.7795016923375,0.0197309747970855,0.741273807838415,6.77950103330686,0.0197309822818412,0.741273725658035,6.75563578389686,0.0198726390092365,0.738450251177105,21.5909788681772,0.0211677729419796,1.30895630445735,19.613131981113,0.018686125314306,1.06425660800186,15.7275227400909,0.0188414725671508,0.869967820977264,21.5909788681772,0.0211677729419796,1.30895630445735,19.613131981113,0.018686125314306,1.06425660800186,15.7275227400909,0.0188414725671508,0.869967820977264
"11",56.8739637721466,0.013114702215857,5.86604740340207,56.8739008281502,0.013114691711603,5.86605695873622,56.641624003131,0.0130274243587551,5.99999982771939,54.7947795187692,0.0143580417854449,5.78128469863462,54.1757800877553,0.0135756941369329,5.95067900335897,57.94549307892,0.013427386228301,5.95480039471838,54.7947795187692,0.0143580417854449,5.78128469863462,54.1757800877553,0.0135756941369329,5.95067900335897,57.94549307892,0.013427386228301,5.95480039471838
"12",39.3259958647715,0.0179250271835016,2.26555704706698,39.3259855668154,0.0179249997563973,2.26556005082708,40.0020521961001,0.0173125591603958,2.35632536339452,39.0113438550705,0.017624592803781,2.45301607915119,37.0033324078961,0.0181204527767092,2.40853237138021,35.7514304170165,0.0180899825380064,2.1990604508297,39.0113438550705,0.017624592803781,2.45301607915119,37.0033324078961,0.0181204527767092,2.40853237138021,35.7514304170165,0.0180899825380064,2.1990604508297
"13",39.7571460535158,0.0180285502314483,0.911730747366938,39.7571620003547,0.0180285647394443,0.911730467101193,39.9997187995537,0.0181458396158545,0.909007459507967,37.809728063135,0.0191507292539505,1.35441473229315,35.5581247311655,0.0176398098845633,0.970860997779057,36.440914861054,0.0178539761530942,0.989467868680825,37.809728063135,0.0191507292539505,1.35441473229315,35.5581247311655,0.0176398098845633,0.970860997779057,36.440914861054,0.0178539761530942,0.989467868680825
"14",54.1575431602795,0.0197034330164441,4.13943925488483,54.1574945529809,0.0197034157964654,4.13944498359133,40.0313930321516,0.0166131935440402,6,52.8019125987541,0.0202149949561264,4.44767596742998,50.1676300544483,0.0193539046811958,4.21205794300417,52.0624672846621,0.0190150082021446,4.28812435979273,52.8019125987541,0.0202149949561264,4.44767596742998,50.1676300544483,0.0193539046811958,4.21205794300417,52.0624672846621,0.0190150082021446,4.28812435979273
"15",52.3183179264713,0.0255001268599194,2.72989079223835,52.3182777903027,0.0255001349515934,2.7298898866534,40.0117970258155,0.0195035466564551,3.80172503777947,53.0654690770713,0.0263487169995209,2.69639899865381,52.4751968786178,0.0245870076045875,2.73525315352465,48.5581562801931,0.0258068196367551,2.83244830165013,53.0654690770713,0.0263487169995209,2.69639899865381,52.4751968786178,0.0245870076045875,2.73525315352465,48.5581562801931,0.0258068196367551,2.83244830165013
"16",48.9085198182626,0.0238158787422877,2.92151999453366,48.9084678801311,0.0238158788862978,2.92152018514097,40.0107535141837,0.0195271838138311,3.76724077395163,50.3538161515929,0.0245255333572647,2.79571429072103,50.6268277731792,0.0236198719028714,2.95865265784009,47.8181389329674,0.0246055677561348,2.96563141581969,50.3538161515929,0.0245255333572647,2.79571429072103,50.6268277731792,0.0236198719028714,2.95865265784009,47.8181389329674,0.0246055677561348,2.96563141581969
"17",53.7846605741233,0.0191773820187321,4.37947872490155,53.784656857834,0.0191773687635254,4.37948322629911,40.0320181865117,0.0166535107477079,6,50.3041773964843,0.0197851418800262,4.86338968480893,51.7444969898838,0.0184693371095974,4.46381798792551,53.3984872820842,0.0187512543797577,4.54865641035022,50.3041773964843,0.0197851418800262,4.86338968480893,51.7444969898838,0.0184693371095974,4.46381798792551,53.3984872820842,0.0187512543797577,4.54865641035022
"18",51.732044510966,0.0187331915993175,3.05600431756133,51.7320192726454,0.0187331890971084,3.05600310527889,40.0193369959538,0.0152510601398954,4.04046423173143,50.3486397512758,0.0180612558360512,3.24680183510716,49.0259248911243,0.0184640902039289,3.01671078127477,50.1430746806091,0.0187060944096587,3.06854087333741,50.3486397512758,0.0180612558360512,3.24680183510716,49.0259248911243,0.0184640902039289,3.01671078127477,50.1430746806091,0.0187060944096587,3.06854087333741
"19",41.1184747504779,0.0234848168770237,1.51345358223519,41.1184741621798,0.0234848123281886,1.51345342572536,39.9992482333657,0.0246093020011543,1.47962033234742,38.4599772396143,0.0237550705300671,1.69142731810328,36.6338220150979,0.0232395362072706,1.54868149141527,37.8123141315461,0.0240297171854941,1.57824229600807,38.4599772396143,0.0237550705300671,1.69142731810328,36.6338220150979,0.0232395362072706,1.54868149141527,37.8123141315461,0.0240297171854941,1.57824229600807
"20",10.1597245620494,0.0227833159933683,3.37758459902869,10.159725899572,0.0227833001698958,3.37758695296234,10.2509998507105,0.02325488563859,3.29417512779311,23.3969627897068,0.0224601183476832,3.28531143294216,20.2080568304073,0.0228170164838322,3.42073995382897,14.2611850850678,0.0216229336862858,3.3733631662973,23.3969627897068,0.0224601183476832,3.28531143294216,20.2080568304073,0.0228170164838322,3.42073995382897,14.2611850850678,0.0216229336862858,3.3733631662973
